Name,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,title_and_comment,polarity_scores_PT,Sentiment_PT,English_title_comment
dataset,211b5045188b0254c3c7cbab1d7839a6,18ca340d8c5cef7fba3c9c18efce43e9,5,,o produto veio com defeito. ja mandei email reclamando,03/03/2017 00:00,04/03/2017 13:31, o produto veio com defeito. ja mandei email reclamando,0,neutral, The product came defective. I already sent an email complaining
dataset,2968e46e7843c288808aec153f47c708,dd95d0db9c5b772bb855486678dc8a87,2,,O produto veio com defeito . Amassado.,20/02/2018 00:00,02/03/2018 17:13, O produto veio com defeito . Amassado.,0,neutral, The product came defective. Dent.
dataset,3857046aff3bb299b35b36d7b162b937,39519d02af9b0ab69cd51e3b81fe2dc5,5,,O produto veio com defeito.,05/11/2017 00:00,07/11/2017 23:57, O produto veio com defeito.,0,neutral, The product came defective.
dataset,79b9a335a89e27125cd81cc4c56a4f88,29779056b8e8e8dc45effacaef7b8470,1,,"O produto veio com defeito, o toner est† manchando demais os papeis, atÇ parece que est† no final da impress∆o.",09/02/2018 00:00,12/02/2018 15:29," O produto veio com defeito, o toner est† manchando demais os papeis, atÇ parece que est† no final da impress∆o.",-0.296,negative," The product came defective, the toner is staining the papers too much, it even looks like it's at the end of printing."
dataset,5b2602b06d6360ecf96806983c564cb8,1ac85a0c0cc899fbf1da0f2c83737fb6,1,,"O produto veio com defeito, a cortina veio com a embalagem violada e o produto estava danificado, queimado.
Fiz a reclamaá∆o direto com a loja e eles ficaram de me retornar mas n∆o retornaram atÇ hoj",02/09/2017 00:00,03/09/2017 01:13," O produto veio com defeito, a cortina veio com a embalagem violada e o produto estava danificado, queimado.
Fiz a reclamaá∆o direto com a loja e eles ficaram de me retornar mas n∆o retornaram atÇ hoj",0,neutral," The product came defective, the curtain came with the packaging violated and the product was damaged, burned.
I made the complaint directly to the store and they kept to get back to me but they didn't get back to me until today"
dataset,e51616707c455111510a037de120f61c,5a9f106e9db0c818cee0c5c4a5efb352,1,,"O PRODUTO VEIO COM DEFEITO, FALTANDO O CABO",19/02/2017 00:00,20/02/2017 12:52," O PRODUTO VEIO COM DEFEITO, FALTANDO O CABO",0,neutral," THE PRODUCT CAME DEFECTIVE, MISSING THE CABLE"
dataset,3859d922360acb3d9acbd22e9b1d3d31,50b5066885d2ef4b7501586bcfb8d2d0,1,,"o produto veio com defeito, n∆o esta ligando",23/05/2017 00:00,23/05/2017 19:49," o produto veio com defeito, n∆o esta ligando",0,neutral," The product came defective, it is not turning on"
dataset,b5b6d82851e4971eab101e275f28ac33,ec2382bdadbb1cac6a7e7ec1aec2a667,1,,"O produto veio com defeito, rel¢gio soltando o fundo. A pr¢pria pulseira do rel¢gio o fazia soltar",03/11/2017 00:00,06/11/2017 11:08," O produto veio com defeito, rel¢gio soltando o fundo. A pr¢pria pulseira do rel¢gio o fazia soltar",0,neutral," The product came defective, clock dropping the bottom. The watch strap itself made it come loose"
dataset,cc5b0a4875e99b76b467223755d062fd,b75eb9360ab80bfd5c7ccf7270d447fb,1,,"o produto veio com defeito, aparància de usado!",05/03/2017 00:00,05/03/2017 15:03," o produto veio com defeito, aparància de usado!",0,neutral," The product came defective, appearance of used!"
dataset,db551ada5aa80d023f7529ca90bffee7,f96d59ecdb3f162337162d9bd1b7cabc,1,,O produto veio com defeito enviei email e nao obtive resposta,05/05/2018 00:00,09/05/2018 13:12, O produto veio com defeito enviei email e nao obtive resposta,0,neutral, The product came defective I sent an email and got no response
dataset,f3a82abc111df3b4109e0edf2f73bc59,ccafddb54a91c4cebc1ab1ba6fa5f68d,1,,O produto veio com defeito pois ap¢s mont†-lo segundo as especificaá‰es do mesmo e foto da internet a rede ficou no ch∆o. Acredito que o tubo das extremidades aonde rede Ç pendurada est† curto.,24/03/2018 00:00,25/03/2018 16:24, O produto veio com defeito pois ap¢s mont†-lo segundo as especificaá‰es do mesmo e foto da internet a rede ficou no ch∆o. Acredito que o tubo das extremidades aonde rede Ç pendurada est† curto.,-0.296,negative, The product came defective because after assembling it according to its specifications and internet photo the network was on the ground. I believe that the tube at the ends where the net is hung is short.
dataset,75f538af23bfa022fc13128379278ab8,5bdb1effd4c3c8074b27522b4f0f7af2,1,,O PRODUTO VEIO COM DEFEITO E N«O CONSIGO CANCELAR,18/11/2017 00:00,20/11/2017 10:45, O PRODUTO VEIO COM DEFEITO E N«O CONSIGO CANCELAR,0,neutral, THE PRODUCT CAME DEFECTIVE AND I CAN'T CANCEL
dataset,9649e60a77b60208b8d190c05c6682bd,64c8d713a96944349d954eb4bd62e6d5,1,,O produto veio com defeito,23/08/2018 00:00,26/08/2018 12:19, O produto veio com defeito,0,neutral, The product came defective
dataset,6d3d6c30e8318a946c8c1f89e577cd7f,3929d3d5fbe85ebabf5b1c42f10d686e,1,,O produto veio com defeito,18/04/2018 00:00,18/04/2018 20:07, O produto veio com defeito,0,neutral, The product came defective
dataset,9ca5de8784e79d34283e0fdfe9531cce,ae940b7edae45de05e43817ff84efbfc,1,,"O Produto veio avariado. A caixa do mesmo muito amassada, com alguns rasgos e cheia de fita adesiva. E o produto veio sem uma das rodas. J† mandei v†rios e-mails para a stark e n∆o tive retorno...",30/09/2017 00:00,04/10/2017 01:12," O Produto veio avariado. A caixa do mesmo muito amassada, com alguns rasgos e cheia de fita adesiva. E o produto veio sem uma das rodas. J† mandei v†rios e-mails para a stark e n∆o tive retorno...",0,neutral," The Product came damaged. The box of it was very crumpled, with some tears and full of adhesive tape. And the product came without one of the wheels. I've sent several emails to stark and I haven't heard back..."
dataset,69904c1b128de4636dd4e355bc5fa1d5,0b2a43ec15f983f589ecd097455b283d,3,,"O produto veio corretamente no prazo, porÇm a nota fiscal eletronica foi emitida incorretamete. Foi emitida usando como raz∆o social o local de entrega e o cnpj do local de cobranáa.",14/04/2017 00:00,23/04/2017 22:26," O produto veio corretamente no prazo, porÇm a nota fiscal eletronica foi emitida incorretamete. Foi emitida usando como raz∆o social o local de entrega e o cnpj do local de cobranáa.",-0.296,negative," The product came correctly on time, but the electronic invoice was issued incorrectly. It was issued using the place of delivery and the CNPJ of the place of collection as the corporate name."
dataset,839334184a22c4705f8a1ae43ea0eab6,2e82339ec0f39a69be776815f3bac508,4,,"o produto veio correto, a barra magnÇtica atendeu minhas expectativas ela gruda bem as facas isso porque minhas facas s∆o grandes, n∆o caem de forma alguma",02/02/2018 00:00,05/02/2018 12:11," o produto veio correto, a barra magnÇtica atendeu minhas expectativas ela gruda bem as facas isso porque minhas facas s∆o grandes, n∆o caem de forma alguma",0,neutral," The product came correct, the magnetic bar met my expectations it sticks well to the knives this is because my knives are big, they do not fall at all"
dataset,561c5903afb95939fa82d3fc9f830749,4baa06417aa0574e5ebf76cc4015f680,4,,"O produto veio correto, estampas e acabamento perfeitos...
Acho que o forro deixa um pouco a desejar, mas pelo preáo acho que recebi um produto justo.",18/04/2018 00:00,19/04/2018 02:22," O produto veio correto, estampas e acabamento perfeitos...
Acho que o forro deixa um pouco a desejar, mas pelo preáo acho que recebi um produto justo.",0,neutral," The product came correct, perfect prints and finish...
I think the lining leaves a little to be desired, but for the price I think I received a fair product."
dataset,2cb5532c937e0a0751325a8649391837,5dea3bf3570049323c58794169b7638c,5,,"O produto veio correto, no prazo certo, tudo certo, recomendo a todos.",03/03/2018 00:00,05/03/2018 20:14," O produto veio correto, no prazo certo, tudo certo, recomendo a todos.",-0.296,negative," The product came correct, on time, everything was fine, I recommend it to everyone."
dataset,4e3ab171688c29bde7593ef92fb15228,a01f50d51f398895df76f0953182e1f2,3,,"O produto veio correto, no entanto, os parafusos da tampa estavam mal colocados e folgados.",31/05/2018 00:00,31/05/2018 21:27," O produto veio correto, no entanto, os parafusos da tampa estavam mal colocados e folgados.",-0.296,negative," The product came correct, however, the cover screws were misplaced and loose."
dataset,3edccd890598be66fdd5eab1f5d66bdf,ea200c2f72468756bdc5cd200dbc7a8a,3,,"O produto veio correto, porÇm um dos potes vieram com o im∆ do lado errado. E a parte de solda do gancho veio marcado. Fora isso gostei do produto, so devem dar um pouco mais de atená∆o aos detalhes",01/06/2017 00:00,02/06/2017 00:02," O produto veio correto, porÇm um dos potes vieram com o im∆ do lado errado. E a parte de solda do gancho veio marcado. Fora isso gostei do produto, so devem dar um pouco mais de atená∆o aos detalhes",0,neutral," The product came correct, but one of the pots came with the magnet on the wrong side. And the welding part of the hook came marked. Other than that I liked the product, they should just pay a little more attention to detail"
dataset,625f3adf08fca557bade671baa36081b,87b8f9f472fb04cdbf53fb55a3591b5f,4,,"o produto veio correto, mais veio com defeito na tampa, preciso torca~lo",04/11/2017 00:00,06/11/2017 15:17," o produto veio correto, mais veio com defeito na tampa, preciso torca~lo",0,neutral," the product came correct, but it came with defective cap, I need to twist~lo"
dataset,2d1ea46ede4050ef41e09438fba6dbe5,f0670859ef34f8878debeb534fdcd855,1,,"O Produto veio correto, porÇm com defeito. As lentes menores est∆o trincadas.",01/06/2017 00:00,02/06/2017 11:57," O Produto veio correto, porÇm com defeito. As lentes menores est∆o trincadas.",0,neutral," The product came correct, but defective. The smaller lenses are cracked."
dataset,a6dc4d124f2c33109f6f0a111be4375a,6f429f70c82d9e5e7542ab3ddd773771,5,,o produto veio correto dentro do prazo tudo ok,12/12/2017 00:00,15/12/2017 13:06, o produto veio correto dentro do prazo tudo ok,0.296,neutral, the product came correct within the deadline everything ok
dataset,f6d2fac188b274803aead02ba49f4bfe,ec336abeb94427ad09db080acc143373,1,,"o produto veio correto e no prazo, porem veio com uma peáa quebrada",17/05/2018 00:00,21/05/2018 17:47," o produto veio correto e no prazo, porem veio com uma peáa quebrada",-0.296,negative," The product came correct and on time, but it came with a broken part"
dataset,e5e2ba8bdc86cd32e7baf0bf9db238a9,47689e1278494cce8946914ea3a7ccab,3,,"O produto veio empedrado e n∆o tem consistància, coloraá∆o ao misturar com †gua.",15/02/2018 00:00,16/02/2018 12:48," O produto veio empedrado e n∆o tem consistància, coloraá∆o ao misturar com †gua.",0,neutral," The product came cobblestone and has no consistency, color when mixed with water."
dataset,faaaab4aa8730be33d2fd029061d4626,5c0d142e02002952ffe6ae4db1b02baf,3,,O produto veio estourado,22/05/2018 00:00,23/05/2018 10:34, O produto veio estourado,0,neutral, The product came burst
dataset,a6ee4fa44102df7b5e16c73b2582bc05,de3fec33d957ed53eb71e2b49fc215c7,1,,O produto veio quebrado e na cor errada aguardo a troca.,29/12/2017 00:00,29/12/2017 09:51, O produto veio quebrado e na cor errada aguardo a troca.,0,neutral, The product came broken and in the wrong color I wait for the exchange.
dataset,9837c1aa57c1116c83c2dd5050f685aa,216c6c60eaa02facee10abb4ca3a9c6f,1,,"o produto veio quebrado ,,, quero devolver",02/12/2017 00:00,03/12/2017 16:59," o produto veio quebrado ,,, quero devolver",0,neutral," The product came broken ,,, I want to return it"
dataset,1f9abf59f4b7b1ccfcb945f669ffad9a,a0d8479e0bc26a5baa9988711c4320b1,1,,o produto veio quebrado,25/07/2017 00:00,15/08/2017 10:49, o produto veio quebrado,0,neutral, The product came broken
dataset,231dd1df717e11fc5a91beb3be02cce6,10d9871bed9fb8d0887d3b9022edd1ff,3,,O produto veio antes do dia esperado s¢ n∆o gostei porque veio duas peáas iguais.,23/08/2017 00:00,23/08/2017 23:39, O produto veio antes do dia esperado s¢ n∆o gostei porque veio duas peáas iguais.,0,neutral," The product came before the expected day, I just didn't like it because two identical pieces came."
dataset,f3a28a2c35c8655a600da29e1f09bcfe,511618fe3d5724a254ffb7ebada30e0c,4,,o produto veio antes do prazo muito bom e confi†vel essa compra,04/08/2017 00:00,05/08/2017 01:25, o produto veio antes do prazo muito bom e confi†vel essa compra,0,neutral, The product came before the deadline Very good and reliable this purchase
dataset,348de3cb1a65201cb2a64a045d84009e,7c7476b2d50d3aebeed24b79cbc8fb3d,1,,O produto voltou e nem sequer ligaram pra saber como proceder pra mandar novamente,03/09/2017 00:00,03/09/2017 12:13, O produto voltou e nem sequer ligaram pra saber como proceder pra mandar novamente,0,neutral, The product came back and they didn't even call to know how to proceed to send it again
dataset,3a2b00f210f999e20f6adba7c6ea0f10,0c88a53b9198ad46968371a374433183,3,,"O produto veio conforme o pedido e dentro do prazo, mas fiquei chateado pq a caixinha de veludo veio danificada, provavelmente pelo transporte. Vou ter q gastar para comprar outra.",02/11/2017 00:00,02/11/2017 14:45," O produto veio conforme o pedido e dentro do prazo, mas fiquei chateado pq a caixinha de veludo veio danificada, provavelmente pelo transporte. Vou ter q gastar para comprar outra.",0,neutral," The product came as ordered and within the deadline, but I was upset because the velvet box came damaged, probably from transport. I'll have to spend to buy another one."
dataset,45c51a554b4972ecc11dfbe073de8d4a,ea84febf2596b3e1a6f4c7eee0f05abc,5,,O produto veio como descrito na p†gina e chegou bem antes do prazo determinado. Recomendo!,29/06/2017 00:00,30/06/2017 04:55, O produto veio como descrito na p†gina e chegou bem antes do prazo determinado. Recomendo!,0,neutral, The product came as described on the page and arrived well before the deadline. Recommend!
dataset,ba44f4cfaa72cff322bf84ad19dc4680,6dccfb3ecc8d480f75f2b28c745a30fd,5,,O prodouto veio conforme descrito no anuncio da loja.,11/11/2017 00:00,12/11/2017 13:46, O prodouto veio conforme descrito no anuncio da loja.,-0.296,negative, The product came as described in the store's ad.
dataset,59a7a373d8dd68c2293114b470ecb46d,3ca7b3fb51ca030ccab5b14f9b68cbf7,3,,"O produto veio de acordo com o descrito no an£ncio, exceto pelas 4 presilhas que prendem no banco, elas s∆o muito fracas!! Uma pinscher conseguiu como peso do corpo dela fazer a presilha abrir...",09/02/2018 00:00,10/02/2018 12:41," O produto veio de acordo com o descrito no an£ncio, exceto pelas 4 presilhas que prendem no banco, elas s∆o muito fracas!! Uma pinscher conseguiu como peso do corpo dela fazer a presilha abrir...",-0.6103,negative," The product came as described in the ad, except for the 4 clips that attach to the seat, they are very weak!! A pinscher managed to make the clip open as her body weight..."
dataset,d12e0861b33311ae996ead3a7160e71f,4c1fd23882ba19dd4163989a484ad75c,5,,O produto veio conforme a descriá∆o e chegou antes da data prometida.,09/12/2017 00:00,10/12/2017 09:43, O produto veio conforme a descriá∆o e chegou antes da data prometida.,0,neutral, The product came as described and arrived before the promised date.
dataset,bcf256cea811085b767f0de1bfdd0384,27605871ba4ea7977aaf1aeed491ef9f,4,,"O produto veio conforme combinado, e com ¢tima qualidade.",22/02/2018 00:00,02/04/2018 19:34," O produto veio conforme combinado, e com ¢tima qualidade.",0,neutral," The product came as agreed, and with great quality."
dataset,2b3446972d51e61f8db7b5d0e77c0844,fa67f37b0eb6114117c4c0412aeaaf2d,5,,O produto veio como o combinado e no prazo certo,18/04/2017 00:00,19/04/2017 05:13, O produto veio como o combinado e no prazo certo,-0.296,negative, The product came as agreed and on time
dataset,451ae8b4c0a674abf5f8881eed187356,e2b92ef79481a683cdb098a9cb6195f4,1,,"O produto veio aparentemente aberto, digo, incompleto pois falta a parte de traz dele, o que parece ser a bateria. Ele,conectado no computador, n∆o funciona.",23/01/2018 00:00,24/01/2018 10:18," O produto veio aparentemente aberto, digo, incompleto pois falta a parte de traz dele, o que parece ser a bateria. Ele,conectado no computador, n∆o funciona.",-0.296,negative," The product came apparently open, I mean, incomplete because it lacks the back of it, which seems to be the battery. It, connected to the computer, does not work."
dataset,749262d105d4d83545db26a046bf9ea5,47aa694d87f6ae4995bd02d6e8d9132d,1,,"O produto veio todo quebrado o papel bolha marrom lotado de sombra, n∆o recomendo a loja quero meu dinheiro de volta pÇssima entrega.
Por ser um produto fr†gil, deveria vim dentro de uma caixa",05/04/2018 00:00,06/04/2018 01:33," O produto veio todo quebrado o papel bolha marrom lotado de sombra, n∆o recomendo a loja quero meu dinheiro de volta pÇssima entrega.
Por ser um produto fr†gil, deveria vim dentro de uma caixa",0,neutral," The product came all broken, the brown bubble paper full of eyeshadow, I do not recommend the store, I want my money back, terrible delivery.
Because it is a fragile product, it should come in a box"
dataset,d446179fd261b0d1913dfeaf2dcf4ad3,fc4751be4b35a7060fa53d194f767583,5,,o produto veio antes do tempo e bem embalado.,22/02/2018 00:00,25/02/2018 20:15, o produto veio antes do tempo e bem embalado.,0,neutral, The product came ahead of time and well packaged.
dataset,3b305c11a136a24496ab831945d4f456,40d2a869f24d0fcaf5a569330470313d,1,,"O produto veio fora do prazo, Ç s¢ recebi porque solicitei o cancelamento.

Lament†vel.",21/06/2017 00:00,23/06/2017 11:55," O produto veio fora do prazo, Ç s¢ recebi porque solicitei o cancelamento.

Lament†vel.",0,neutral," The product came after the deadline, and I only received it because I requested cancellation.

Pitiful."
dataset,307e0115afd2ee6bbaf278ca08335e5c,99384088fb9152a53cddf69d0510dd86,5,,"o produto veio 100%, testei em 3 dispositivos diferentes e supriu minhas espectativas",13/03/2018 00:00,13/03/2018 15:26," o produto veio 100%, testei em 3 dispositivos diferentes e supriu minhas espectativas",0,neutral," The product came 100%, I tested it on 3 different devices and it met my expectations"
dataset,c3d18fd3a1ce338ea1efb000a5021056,f081180e44957b00bf43b18a823e8819,3,,"A caixa do produto, a que fica por dentro da embalagem do correio veio toda danificada, rasgada. Nem parece que realmente Ç um produto licenciamento pelo time pq estava bem feia a coisa.",30/07/2017 00:00,31/07/2017 11:53," A caixa do produto, a que fica por dentro da embalagem do correio veio toda danificada, rasgada. Nem parece que realmente Ç um produto licenciamento pelo time pq estava bem feia a coisa.",0,neutral," The product box, the one inside the mail packaging, came all damaged, torn. It doesn't even seem like it's really a product licensed by the team because it was pretty ugly."
dataset,7e92c32ae297ef950ee69781d9f1760c,00061f2a7bc09da83e415a52dc8a4af1,5,,"A caixa do produto veio com uma pequena avariaá∆o, mas de resto veio perfeito...",30/03/2018 00:00,30/03/2018 04:04," A caixa do produto veio com uma pequena avariaá∆o, mas de resto veio perfeito...",0,neutral," The product box came with a small variation, but otherwise it came perfect..."
dataset,dfde11af7b1aee3af7dbee5321d2fc50,76947ee86f94611940effa93c62ccdc0,1,,A caixa do produto veio violada e n∆o descriá∆o da compra n∆o informa que o cabo usb n∆o vem junto.,17/02/2018 00:00,19/02/2018 18:51, A caixa do produto veio violada e n∆o descriá∆o da compra n∆o informa que o cabo usb n∆o vem junto.,0,neutral, The product box came violated and the purchase description does not inform that the usb cable does not come along.
dataset,43d38fcaa95aebf223b555bd40561434,5fea3cccea637c7c3b04bc1d92089486,5,,A caixa do produto veio o pouco amassada mais o produto intacto,20/04/2018 00:00,23/04/2018 16:01, A caixa do produto veio o pouco amassada mais o produto intacto,0,neutral, The product box came the little dented plus the product intact
dataset,46d22bfca604df5b0fd8e58962ecf0cb,927f3c81633f3807af398f2d919530f1,1,,a caixa do produto veio quebrada.,08/05/2018 00:00,10/05/2018 12:20, a caixa do produto veio quebrada.,0,neutral, The product box came broken.
dataset,656dbd8c0743a1ed96d769026d0badfd,4ab27bfc7c06209a6e08813ca2da35af,2,,A caixa do produto chegou amassada. Os correios informaram q o vendedor nao optou pela embalagem apropriada e quem deveria responder por isso seria o proprio vendedor e nao quiseram levar a mercadoria,31/10/2017 00:00,03/11/2017 00:42, A caixa do produto chegou amassada. Os correios informaram q o vendedor nao optou pela embalagem apropriada e quem deveria responder por isso seria o proprio vendedor e nao quiseram levar a mercadoria,0,neutral, The product box arrived crumpled. The post office informed that the seller did not choose the appropriate packaging and who should answer for this would be the seller himself and they did not want to take the goods
dataset,e47e21b735fb0f823325a75f84ff59ec,a0374a3c81d4e6b8d83689f9b9345dcf,5,,O produto alem de vir correto chegou bem antes do prazo estipulado. Muito bom,11/04/2018 00:00,12/04/2018 20:55, O produto alem de vir correto chegou bem antes do prazo estipulado. Muito bom,0,neutral, The product besides coming correct arrived well before the stipulated deadline. Very good
dataset,c87ed9f64a51b42e83d9e25f9652a1a8,d122b5bb390c5b47ead6b42fb5c2f206,5,,O produto chega certinho e no prazo bem inferior ao estipulado.Recomendadissimo,27/09/2017 00:00,30/09/2017 03:18, O produto chega certinho e no prazo bem inferior ao estipulado.Recomendadissimo,-0.5994,negative, The product arrives right and within the stipulated period. Highly recommended
dataset,38472a4f38d27931d18a878a9a3261c9,f53a2d931e67099351c1cb7cbd9b5e94,4,,O produto chego antes do prazo. E muito f†cil de usar. Agora aguardo por efeito. Muito obrigada.,14/11/2017 00:00,14/11/2017 17:21, O produto chego antes do prazo. E muito f†cil de usar. Agora aguardo por efeito. Muito obrigada.,0,neutral, The product arrives before the deadline. And very easy to use. Now I wait for the effect. Thank you very much.
dataset,f4e9bdb7fae972b2c94d40c1deee11d9,40ef7aaf85b2ab8cf2281b9c7678468c,5,,"o produto chegou, sem defeito e bem embalado;de acordo com o meu pedido",27/12/2017 00:00,27/12/2017 22:03," o produto chegou, sem defeito e bem embalado;de acordo com o meu pedido",0,neutral," the product arrived, without defect and well packaged; according to my request"
dataset,704841be76891e4fed352e235aa80abe,70ad0c0c83d69921cc0675f3e56d4e02,1,,"o produto chegou, o tempo foi bom.
PorÇm n∆o estou confiante na empresa. Produto doce, procuramos pelo CNPJ da empresa e n∆o encontramos, infelizmente n∆o estamos seguros que o produto seja original.",13/12/2017 00:00,19/12/2017 12:59," o produto chegou, o tempo foi bom.
PorÇm n∆o estou confiante na empresa. Produto doce, procuramos pelo CNPJ da empresa e n∆o encontramos, infelizmente n∆o estamos seguros que o produto seja original.",0.3182,neutral," The product arrived, the weather was good.
However, I am not confident in the company. Sweet product, we looked for the company's CNPJ and did not find it, unfortunately we are not sure that the product is original."
dataset,e122d601250bd4e2ba54ad453ea9fa5c,ff25dab86f7fc3fab00de25bf1489a30,2,,"O produto chegou, no entanto n∆o cobriu a tela toda como descrito e n∆o Ç de gel, Ç pel°cula de vidro comum",01/02/2018 00:00,02/02/2018 00:34," O produto chegou, no entanto n∆o cobriu a tela toda como descrito e n∆o Ç de gel, Ç pel°cula de vidro comum",-0.296,negative," The product arrived, however it did not cover the entire screen as described and it is not gel, it is ordinary glass film"
dataset,7abf7d83ea61f10027d6db5c2e172cc9,138f3f66f9024197655880c8c010fd53,1,,"O produto chegou, mas n∆o foi o comprado. A descriá∆o Ç a requerida, as fotos do mostru†rio tambÇm, mas o produto entregue foi diferente.",28/03/2018 00:00,31/03/2018 06:04," O produto chegou, mas n∆o foi o comprado. A descriá∆o Ç a requerida, as fotos do mostru†rio tambÇm, mas o produto entregue foi diferente.",0,neutral," The product arrived, but it was not the one purchased. The description is the required one, the photos of the showcase too, but the product delivered was different."
dataset,d733618a1d2e550024ca416c715dbf9c,722e7452a1ac677a58f6ad6ed2a94420,1,,"O produto chegou errado, estou aguardando retorno.",14/12/2017 00:00,18/12/2017 12:07," O produto chegou errado, estou aguardando retorno.",0,neutral," The product arrived wrong, I'm waiting for a response."
dataset,ed5215c4994acb647f951a8dcc4af9aa,cb478ef8997c7e80eaf0bae4ccc02a6d,1,,"O Produto chegou sem funcionar, com as baterias fora do produto, e pra colocar terei que mandar abrir com uma chave especial, n∆o tenho como usa-lo",28/12/2017 00:00,02/01/2018 23:41," O Produto chegou sem funcionar, com as baterias fora do produto, e pra colocar terei que mandar abrir com uma chave especial, n∆o tenho como usa-lo",0,neutral," The Product arrived without working, with the batteries out of the product, and to put it I will have to have it opened with a special key, I have no way to use it"
dataset,21d50742c96c5cc3de645697c7e5d611,f21167a5141522821d54a766a2a54ce4,1,,"O produto chegou sem a embalagem do fabricante, apenas embrulhado em pl†stico bolha e sem a nota fiscal.",19/02/2017 00:00,20/02/2017 06:08," O produto chegou sem a embalagem do fabricante, apenas embrulhado em pl†stico bolha e sem a nota fiscal.",0,neutral," The product arrived without the manufacturer's packaging, just wrapped in bubble wrap and without the invoice."
dataset,5d53ef7060f0cd48404d1d6f5f853491,aebab300abbae798a2b725d92a3f6132,4,,o produto chegou sem problemas,28/12/2017 00:00,28/12/2017 19:51, o produto chegou sem problemas,0,neutral, The product arrived without problems
dataset,3c13b1bfbeb1111f4842bdc89f3e54f1,5795641bab8a44216bb7f551187af034,4,,"O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais pr†tico se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",25/01/2018 00:00,27/01/2018 11:40," O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais pr†tico se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",0,neutral," The product arrived without any problems. But, I bought 4 toner from the same store, and they arrived one by one... It would have been more practical if they had arrived together. It was lucky to be home every time"
dataset,3c13b1bfbeb1111f4842bdc89f3e54f1,c70ddc702499e20988c929a93a3f1c57,4,,"O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais pr†tico se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",25/01/2018 00:00,27/01/2018 11:40," O produto chegou sem problemas. Mas, eu comprei 4 toner da mesma loja, e eles chegaram um por um... teria sido mais pr†tico se eles tivessem chegado juntos. Foi uma sorte estar em casa todas as vezes",0,neutral," The product arrived without any problems. But, I bought 4 toner from the same store, and they arrived one by one... It would have been more practical if they had arrived together. It was lucky to be home every time"
dataset,7ac63c3cb2b30c8af51aca4ae6eaf4f8,19fb3160f1bdded8463061ab9385fbfc,5,,"o produto chegou sem nenhum problema esta funcionando normalmente, sem dificuldade pro computador reconhecer, n∆o precisa instalar nenhum drive.",17/11/2017 00:00,20/11/2017 16:40," o produto chegou sem nenhum problema esta funcionando normalmente, sem dificuldade pro computador reconhecer, n∆o precisa instalar nenhum drive.",0,neutral," The product arrived without any problem, it is working normally, without difficulty for the computer to recognize, no need to install any drive."
dataset,362b369900a62d01342ba0feb5402e6c,2640b5421e2a450c8276a27da5ea7d2f,5,,O produto chegou sem nenhuma avaria e 15 dias antes da data prevista. Super recomendo!!,13/09/2017 00:00,16/09/2017 02:52, O produto chegou sem nenhuma avaria e 15 dias antes da data prevista. Super recomendo!!,0.6688,positive, The product arrived without any damage and 15 days before the scheduled date. I highly recommend it!!
dataset,9d5630f8e3c4bf070a2cd018a24df87b,e2676f5f513bf595fcbd506999db7c26,4,,"O produto chegou no prazo estipulado, recomendo.",15/08/2017 00:00,18/08/2017 12:59," O produto chegou no prazo estipulado, recomendo.",-0.296,negative," The product arrived within the stipulated time, I recommend it."
dataset,97a728cfce0b88bf752aa3684cca4b4b,bf9c50664a2f68936562e38446c321d9,3,,"O produto chegou no prazo m†ximo para entrega, mas veio em perfeitas condiá‰es",21/12/2017 00:00,21/12/2017 09:44," O produto chegou no prazo m†ximo para entrega, mas veio em perfeitas condiá‰es",-0.296,negative," The product arrived within the maximum delivery time, but came in perfect condition"
dataset,4f349e44f7f8faa7c94110d2049c2455,085c76ec2a854d66417d0dddc622adb0,5,,O produto chegou dentro do prazo e especificaá‰es previstos.,01/06/2017 00:00,03/06/2017 13:27, O produto chegou dentro do prazo e especificaá‰es previstos.,0,neutral, The product arrived within the expected time and specifications.
dataset,251724076f63022550449a976f4446bb,b0c6259cdeba00d7ffe88f50be25f57e,5,,O produto chegou dentro do prazo estimado.,16/02/2018 00:00,16/02/2018 23:10, O produto chegou dentro do prazo estimado.,0,neutral, The product arrived within the estimated time.
dataset,e506ffd4baf43fb620898792836698d8,914e3f7135c8d9046278a046552ebb6e,4,,"O produto chegou dentro do prazo estimado, mas ainda assim Ç um prazo muito longo.",03/05/2017 00:00,08/05/2017 12:01," O produto chegou dentro do prazo estimado, mas ainda assim Ç um prazo muito longo.",0,neutral," The product arrived within the estimated time, but it is still a very long time."
